"","Store","Date","Week_Sales","IsHoliday","Type","Size","mdayl","ydayl","ddayl"
"1103",8,2010-06-11,914835.86,"FALSE","A",155078,6,2010,11
"1104",8,2010-11-05,927266.34,"FALSE","A",155078,11,2010,5
"1105",8,2011-01-07,873065.23,"FALSE","A",155078,1,2011,7
"1106",8,2012-05-25,895157.44,"FALSE","A",155078,5,2012,25
"1107",8,2010-06-18,869922.56,"FALSE","A",155078,6,2010,18
"1108",8,2011-11-25,1235163.86,"TRUE","A",155078,11,2011,25
"1109",8,2010-04-16,882917.12,"FALSE","A",155078,4,2010,16
"1110",8,2012-05-11,920128.89,"FALSE","A",155078,5,2012,11
"1111",8,2011-11-11,917088.48,"FALSE","A",155078,11,2011,11
"1112",8,2010-10-29,830756.76,"FALSE","A",155078,10,2010,29
"1113",8,2010-09-17,836707.85,"FALSE","A",155078,9,2010,17
"1114",8,2010-08-27,888816.78,"FALSE","A",155078,8,2010,27
"1115",8,2011-03-11,900387.29,"FALSE","A",155078,3,2011,11
"1116",8,2011-11-18,897032.19,"FALSE","A",155078,11,2011,18
"1117",8,2010-07-23,785515.88,"FALSE","A",155078,7,2010,23
"1118",8,2011-06-03,929222.16,"FALSE","A",155078,6,2011,3
"1119",8,2012-02-10,1021400.42,"TRUE","A",155078,2,2012,10
"1120",8,2011-03-18,898289.14,"FALSE","A",155078,3,2011,18
"1121",8,2010-12-03,952766.93,"FALSE","A",155078,12,2010,3
"1122",8,2011-11-04,947815.05,"FALSE","A",155078,11,2011,4
"1123",8,2010-05-07,916820.96,"FALSE","A",155078,5,2010,7
"1124",8,2011-12-02,986601.46,"FALSE","A",155078,12,2011,2
"1125",8,2011-03-25,827968.36,"FALSE","A",155078,3,2011,25
"1126",8,2010-06-25,814919.11,"FALSE","A",155078,6,2010,25
"1127",8,2011-01-21,822668.23,"FALSE","A",155078,1,2011,21
"1128",8,2012-04-06,1046816.59,"FALSE","A",155078,4,2012,6
"1129",8,2011-12-09,1051922.95,"FALSE","A",155078,12,2011,9
"1130",8,2010-04-09,916033.92,"FALSE","A",155078,4,2010,9
"1131",8,2010-07-02,852333.75,"FALSE","A",155078,7,2010,2
"1132",8,2010-05-21,818333.21,"FALSE","A",155078,5,2010,21
"1133",8,2010-03-26,772539.12,"FALSE","A",155078,3,2010,26
"1134",8,2010-08-20,870676.44,"FALSE","A",155078,8,2010,20
"1135",8,2010-11-19,885608.04,"FALSE","A",155078,11,2010,19
"1136",8,2010-11-26,1261693.16,"TRUE","A",155078,11,2010,26
"1137",8,2012-10-26,891671.44,"FALSE","A",155078,10,2012,26
"1138",8,2010-04-02,914500.91,"FALSE","A",155078,4,2010,2
"1139",8,2011-01-14,809646.66,"FALSE","A",155078,1,2011,14
"1140",8,2010-04-23,850440.26,"FALSE","A",155078,4,2010,23
"1141",8,2011-10-28,876712.31,"FALSE","A",155078,10,2011,28
"1142",8,2012-06-01,921161.2,"FALSE","A",155078,6,2012,1
"1143",8,2010-04-30,778672.64,"FALSE","A",155078,4,2010,30
"1144",8,2011-01-28,782256.66,"FALSE","A",155078,1,2011,28
"1145",9,2011-07-29,471449.98,"FALSE","B",125833,7,2011,29
"1146",9,2010-02-05,549505.55,"FALSE","B",125833,2,2010,5
"1147",9,2012-06-22,562173.12,"FALSE","B",125833,6,2012,22
"1148",9,2012-01-06,519585.67,"FALSE","B",125833,1,2012,6
"1149",9,2012-02-17,658965.05,"FALSE","B",125833,2,2012,17
"1150",9,2010-02-12,552677.48,"TRUE","B",125833,2,2010,12
"1151",9,2011-07-01,537064.03,"FALSE","B",125833,7,2011,1
"1152",9,2011-08-26,542663.53,"FALSE","B",125833,8,2011,26
"1153",9,2011-07-15,512834.04,"FALSE","B",125833,7,2011,15
"1154",9,2011-09-09,528784.86,"TRUE","B",125833,9,2011,9
"1155",9,2011-09-16,500274.03,"FALSE","B",125833,9,2011,16
"1156",9,2011-03-11,517783.5,"FALSE","B",125833,3,2011,11
"1157",9,2011-09-02,544643.33,"FALSE","B",125833,9,2011,2
"1158",9,2012-06-29,544770.7,"FALSE","B",125833,6,2012,29
"1159",9,2012-03-23,550791.32,"FALSE","B",125833,3,2012,23
"1160",9,2011-07-08,535983.13,"FALSE","B",125833,7,2011,8
"1161",9,2011-12-16,705557.97,"FALSE","B",125833,12,2011,16
"1162",9,2011-02-25,513107.2,"FALSE","B",125833,2,2011,25
"1163",9,2012-01-27,482451.21,"FALSE","B",125833,1,2012,27
"1164",9,2012-09-14,523427.35,"FALSE","B",125833,9,2012,14
"1165",9,2010-10-08,505069.21,"FALSE","B",125833,10,2010,8
"1166",9,2012-08-10,538713.47,"FALSE","B",125833,8,2012,10
"1167",9,2012-01-13,474964.6,"FALSE","B",125833,1,2012,13
"1168",9,2011-08-05,554879.67,"FALSE","B",125833,8,2011,5
"1169",9,2011-10-07,553836.98,"FALSE","B",125833,10,2011,7
"1170",9,2011-02-18,610985.56,"FALSE","B",125833,2,2011,18
"1171",9,2012-09-07,565812.29,"TRUE","B",125833,9,2012,7
"1172",9,2012-08-17,535153.47,"FALSE","B",125833,8,2012,17
"1173",9,2011-08-12,520284.79,"FALSE","B",125833,8,2011,12
"1174",9,2011-03-18,515226.11,"FALSE","B",125833,3,2011,18
"1175",9,2011-02-04,544612.28,"FALSE","B",125833,2,2011,4
"1176",9,2011-04-08,561625.92,"FALSE","B",125833,4,2011,8
"1177",9,2012-08-24,572887.78,"FALSE","B",125833,8,2012,24
"1178",9,2011-10-21,557075.21,"FALSE","B",125833,10,2011,21
"1179",9,2011-12-23,905324.68,"FALSE","B",125833,12,2011,23
"1180",9,2012-06-08,582525.42,"FALSE","B",125833,6,2012,8
"1181",9,2012-02-24,563578.79,"FALSE","B",125833,2,2012,24
"1182",9,2012-08-31,576879.15,"FALSE","B",125833,8,2012,31
"1183",9,2010-08-13,481897.98,"FALSE","B",125833,8,2010,13
"1184",9,2012-03-02,619498.28,"FALSE","B",125833,3,2012,2
"1185",9,2011-12-30,549788.36,"TRUE","B",125833,12,2011,30
"1186",9,2012-07-06,578790.36,"FALSE","B",125833,7,2012,6
"1187",9,2010-07-30,468675.19,"FALSE","B",125833,7,2010,30
"1188",9,2010-08-20,499325.38,"FALSE","B",125833,8,2010,20
"1189",9,2010-10-22,466322.76,"FALSE","B",125833,10,2010,22
"1190",9,2012-03-09,574955.95,"FALSE","B",125833,3,2012,9
"1191",9,2010-02-19,511327.9,"FALSE","B",125833,2,2010,19
"1192",9,2011-05-06,545251.1,"FALSE","B",125833,5,2011,6
"1193",9,2011-02-11,555279.02,"TRUE","B",125833,2,2011,11
"1194",9,2011-03-04,542016.18,"FALSE","B",125833,3,2011,4
"1195",9,2012-03-16,550373.57,"FALSE","B",125833,3,2012,16
"1196",9,2012-09-21,533756.88,"FALSE","B",125833,9,2012,21
"1197",9,2011-07-22,491449.94,"FALSE","B",125833,7,2011,22
"1198",9,2011-05-13,539126,"FALSE","B",125833,5,2011,13
"1199",9,2012-01-20,480130.04,"FALSE","B",125833,1,2012,20
"1200",9,2011-09-23,506743.78,"FALSE","B",125833,9,2011,23
"1201",9,2011-01-14,458086.69,"FALSE","B",125833,1,2011,14
"1202",9,2012-08-03,533887.54,"FALSE","B",125833,8,2012,3
"1203",9,2011-05-20,518266.9,"FALSE","B",125833,5,2011,20
"1204",9,2012-03-30,574985.37,"FALSE","B",125833,3,2012,30
"1205",9,2010-08-06,522815.45,"FALSE","B",125833,8,2010,6
"1206",9,2010-08-27,506789.66,"FALSE","B",125833,8,2010,27
"1207",9,2010-09-17,463448.59,"FALSE","B",125833,9,2010,17
"1208",9,2012-02-03,549967.89,"FALSE","B",125833,2,2012,3
"1209",9,2012-04-06,677885.99,"FALSE","B",125833,4,2012,6
"1210",9,2010-10-15,454769.68,"FALSE","B",125833,10,2010,15
"1211",9,2011-04-01,520962.14,"FALSE","B",125833,4,2011,1
"1212",9,2012-06-15,564606.1,"FALSE","B",125833,6,2012,15
"1213",9,2012-02-10,609736.12,"TRUE","B",125833,2,2012,10
"1214",9,2011-10-14,529515.66,"FALSE","B",125833,10,2011,14
"1215",9,2010-10-01,495692.19,"FALSE","B",125833,10,2010,1
"1216",9,2010-05-28,558143.53,"FALSE","B",125833,5,2010,28
"1217",9,2010-12-03,578164.82,"FALSE","B",125833,12,2010,3
"1218",9,2011-08-19,540819.44,"FALSE","B",125833,8,2011,19
"1219",9,2011-03-25,497488.4,"FALSE","B",125833,3,2011,25
"1220",9,2011-06-17,558671.14,"FALSE","B",125833,6,2011,17
"1221",9,2011-04-15,528420.28,"FALSE","B",125833,4,2011,15
"1222",9,2010-12-10,618121.82,"FALSE","B",125833,12,2010,10
"1223",9,2011-10-28,548527.49,"FALSE","B",125833,10,2011,28
"1224",9,2010-04-09,529384.31,"FALSE","B",125833,4,2010,9
"1225",9,2011-06-24,538745.93,"FALSE","B",125833,6,2011,24
"1226",9,2011-04-22,549502.11,"FALSE","B",125833,4,2011,22
"1227",9,2010-12-17,685243.2,"FALSE","B",125833,12,2010,17
"1228",9,2011-11-04,597855.07,"FALSE","B",125833,11,2011,4
"1229",9,2010-04-16,485764.32,"FALSE","B",125833,4,2010,16
"1230",9,2010-06-18,513073.87,"FALSE","B",125833,6,2010,18
"1231",9,2012-07-13,536537.64,"FALSE","B",125833,7,2012,13
"1232",9,2010-04-02,545206.32,"FALSE","B",125833,4,2010,2
"1233",9,2011-11-11,594574.12,"FALSE","B",125833,11,2011,11
"1234",9,2010-10-29,508801.61,"FALSE","B",125833,10,2010,29
"1235",9,2010-06-25,509263.28,"FALSE","B",125833,6,2010,25
"1236",9,2010-02-26,473773.27,"FALSE","B",125833,2,2010,26
"1237",9,2010-09-03,511049.06,"FALSE","B",125833,9,2010,3
"1238",9,2011-11-18,542414.27,"FALSE","B",125833,11,2011,18
"1239",9,2010-11-05,517869.97,"FALSE","B",125833,11,2010,5
"1240",9,2010-07-02,528832.54,"FALSE","B",125833,7,2010,2
"1241",9,2012-09-28,516361.06,"FALSE","B",125833,9,2012,28
"1242",9,2010-09-10,484835.2,"TRUE","B",125833,9,2010,10
"1243",9,2011-11-25,814753.5,"TRUE","B",125833,11,2011,25
"1244",9,2010-07-09,485389.15,"FALSE","B",125833,7,2010,9
"1245",9,2011-09-30,508567.04,"FALSE","B",125833,9,2011,30
"1246",9,2011-01-21,454021.69,"FALSE","B",125833,1,2011,21
"1247",9,2011-12-02,613115.21,"FALSE","B",125833,12,2011,2
"1248",9,2011-05-27,553834.04,"FALSE","B",125833,5,2011,27
"1249",9,2010-07-16,474030.51,"FALSE","B",125833,7,2010,16
"1250",9,2010-09-24,452905.22,"FALSE","B",125833,9,2010,24
"1251",9,2011-01-28,463561.48,"FALSE","B",125833,1,2011,28
"1252",9,2011-12-09,630327.28,"FALSE","B",125833,12,2011,9
"1253",9,2011-06-03,587004.29,"FALSE","B",125833,6,2011,3
"1254",9,2012-04-13,578539.86,"FALSE","B",125833,4,2012,13
"1255",9,2012-10-19,542009.46,"FALSE","B",125833,10,2012,19
"1256",9,2011-06-10,550076.32,"FALSE","B",125833,6,2011,10
"1257",9,2011-01-07,490981.78,"FALSE","B",125833,1,2011,7
"1258",9,2011-04-29,532226.2,"FALSE","B",125833,4,2011,29
"1259",9,2012-04-20,542819.03,"FALSE","B",125833,4,2012,20
"1260",9,2012-10-26,549731.49,"FALSE","B",125833,10,2012,26
"1261",9,2010-06-04,586061.46,"FALSE","B",125833,6,2010,4
"1262",9,2010-05-14,492792.8,"FALSE","B",125833,5,2010,14
"1263",9,2012-04-27,550414.99,"FALSE","B",125833,4,2012,27
"1264",9,2012-05-18,571463.93,"FALSE","B",125833,5,2012,18
"1265",9,2012-10-12,558464.8,"FALSE","B",125833,10,2012,12
"1266",9,2010-06-11,522715.68,"FALSE","B",125833,6,2010,11
"1267",9,2010-05-21,506274.94,"FALSE","B",125833,5,2010,21
"1268",9,2012-05-04,586289.08,"FALSE","B",125833,5,2012,4
"1269",9,2012-05-25,547226,"FALSE","B",125833,5,2012,25
"1270",9,2010-04-23,488683.57,"FALSE","B",125833,4,2010,23
"1271",9,2010-11-12,520846.68,"FALSE","B",125833,11,2010,12
"1272",9,2010-12-24,873347.55,"FALSE","B",125833,12,2010,24
"1273",9,2012-05-11,592572.3,"FALSE","B",125833,5,2012,11
"1274",9,2010-12-31,459770.85,"TRUE","B",125833,12,2010,31
"1275",9,2010-04-30,491723.42,"FALSE","B",125833,4,2010,30
"1276",9,2012-07-20,513991.57,"FALSE","B",125833,7,2012,20
"1277",9,2010-03-19,485744.61,"FALSE","B",125833,3,2010,19
"1278",9,2010-03-26,484946.56,"FALSE","B",125833,3,2010,26
"1279",9,2012-06-01,583648.59,"FALSE","B",125833,6,2012,1
"1280",9,2010-03-12,494145.8,"FALSE","B",125833,3,2010,12
"1281",9,2010-03-05,507297.88,"FALSE","B",125833,3,2010,5
"1282",9,2012-10-05,606755.3,"FALSE","B",125833,10,2012,5
"1283",9,2012-07-27,495951,"FALSE","B",125833,7,2012,27
"1284",9,2010-11-26,768070.53,"TRUE","B",125833,11,2010,26
"1285",9,2010-05-07,526128.61,"FALSE","B",125833,5,2010,7
"1286",9,2010-07-23,462676.5,"FALSE","B",125833,7,2010,23
"1287",9,2010-11-19,519823.3,"FALSE","B",125833,11,2010,19
"1288",10,2011-04-15,1781767.22,"FALSE","B",126512,4,2011,15
"1289",10,2011-02-18,2106934.55,"FALSE","B",126512,2,2011,18
"1290",10,2010-07-30,1832664.03,"FALSE","B",126512,7,2010,30
"1291",10,2010-04-16,1826241.44,"FALSE","B",126512,4,2010,16
"1292",10,2011-02-04,1968045.91,"FALSE","B",126512,2,2011,4
"1293",10,2011-03-11,1933469.15,"FALSE","B",126512,3,2011,11
"1294",10,2011-08-26,1728399.07,"FALSE","B",126512,8,2011,26
"1295",10,2010-04-09,2041069.37,"FALSE","B",126512,4,2010,9
"1296",10,2011-05-06,1841369.99,"FALSE","B",126512,5,2011,6
"1297",10,2011-10-14,1704753.02,"FALSE","B",126512,10,2011,14
"1298",10,2011-03-18,1884734.31,"FALSE","B",126512,3,2011,18
"1299",10,2012-02-17,2168709.76,"FALSE","B",126512,2,2012,17
"1300",10,2011-10-07,1788227.6,"FALSE","B",126512,10,2011,7
"1301",10,2011-08-19,1954849.68,"FALSE","B",126512,8,2011,19
"1302",10,2010-08-06,1949236.09,"FALSE","B",126512,8,2010,6
"1303",10,2011-02-11,2115408.31,"TRUE","B",126512,2,2011,11
"1304",10,2011-09-23,1685910.53,"FALSE","B",126512,9,2011,23
"1305",10,2012-04-27,1712987.56,"FALSE","B",126512,4,2012,27
"1306",10,2010-08-13,1962996.7,"FALSE","B",126512,8,2010,13
"1307",10,2011-04-22,2004831.14,"FALSE","B",126512,4,2011,22
"1308",10,2011-09-16,1650894.3,"FALSE","B",126512,9,2011,16
"1309",10,2011-08-12,1917397.63,"FALSE","B",126512,8,2011,12
"1310",10,2012-05-04,1821364.42,"FALSE","B",126512,5,2012,4
"1311",10,2010-10-01,1645892.97,"FALSE","B",126512,10,2010,1
"1312",10,2011-02-25,1967996.71,"FALSE","B",126512,2,2011,25
"1313",10,2010-04-02,2138651.97,"FALSE","B",126512,4,2010,2
"1314",10,2012-09-14,1640168.99,"FALSE","B",126512,9,2012,14
"1315",10,2010-04-23,1829521.83,"FALSE","B",126512,4,2010,23
"1316",10,2010-08-27,1727565.42,"FALSE","B",126512,8,2010,27
"1317",10,2012-02-24,2039415.74,"FALSE","B",126512,2,2012,24
"1318",10,2011-07-15,1775068.4,"FALSE","B",126512,7,2011,15
"1319",10,2012-09-21,1671857.57,"FALSE","B",126512,9,2012,21
"1320",10,2011-05-13,1712995.44,"FALSE","B",126512,5,2011,13
"1321",10,2012-09-07,1708283.28,"TRUE","B",126512,9,2012,7
"1322",10,2011-09-02,1758587.35,"FALSE","B",126512,9,2011,2
"1323",10,2012-09-28,1694862.41,"FALSE","B",126512,9,2012,28
"1324",10,2010-08-20,1983190.56,"FALSE","B",126512,8,2010,20
"1325",10,2011-05-20,1720908.01,"FALSE","B",126512,5,2011,20
"1326",10,2011-07-08,1699708.38,"FALSE","B",126512,7,2011,8
"1327",10,2011-07-29,1745841.33,"FALSE","B",126512,7,2011,29
"1328",10,2011-09-30,1627707.31,"FALSE","B",126512,9,2011,30
"1329",10,2011-05-27,1743000.38,"FALSE","B",126512,5,2011,27
"1330",10,2011-03-25,1815798.85,"FALSE","B",126512,3,2011,25
"1331",10,2010-03-19,1946875.06,"FALSE","B",126512,3,2010,19
"1332",10,2011-08-05,1886299.98,"FALSE","B",126512,8,2011,5
"1333",10,2010-09-24,1655036.75,"FALSE","B",126512,9,2010,24
"1334",10,2011-07-01,1751369.75,"FALSE","B",126512,7,2011,1
"1335",10,2010-07-23,1831676.03,"FALSE","B",126512,7,2010,23
"1336",10,2010-03-26,1893532.46,"FALSE","B",126512,3,2010,26
"1337",10,2011-06-10,1740063.1,"FALSE","B",126512,6,2011,10
"1338",10,2010-05-28,1904618.17,"FALSE","B",126512,5,2010,28
"1339",10,2011-12-16,2555031.18,"FALSE","B",126512,12,2011,16
"1340",10,2012-06-22,1755334.18,"FALSE","B",126512,6,2012,22
"1341",10,2012-08-24,1764984.15,"FALSE","B",126512,8,2012,24
"1342",10,2011-10-21,1745928.56,"FALSE","B",126512,10,2011,21
"1343",10,2010-10-08,1772192.42,"FALSE","B",126512,10,2010,8
"1344",10,2010-02-05,2193048.75,"FALSE","B",126512,2,2010,5
"1345",10,2012-06-29,1707481.9,"FALSE","B",126512,6,2012,29
"1346",10,2012-08-31,1650285.54,"FALSE","B",126512,8,2012,31
"1347",10,2011-10-28,1771792.97,"FALSE","B",126512,10,2011,28
"1348",10,2010-10-15,1703850.25,"FALSE","B",126512,10,2010,15
"1349",10,2012-03-02,1990371.02,"FALSE","B",126512,3,2012,2
"1350",10,2012-07-06,1805999.79,"FALSE","B",126512,7,2012,6
"1351",10,2012-05-25,1830939.1,"FALSE","B",126512,5,2012,25
"1352",10,2011-04-29,1873646.34,"FALSE","B",126512,4,2011,29
"1353",10,2012-01-06,1683401.78,"FALSE","B",126512,1,2012,6
"1354",10,2011-09-09,1670579.82,"TRUE","B",126512,9,2011,9
"1355",10,2012-05-11,1792345.3,"FALSE","B",126512,5,2012,11
"1356",10,2011-11-11,2076570.84,"FALSE","B",126512,11,2011,11
"1357",10,2011-03-04,1958003.19,"FALSE","B",126512,3,2011,4
"1358",10,2010-02-26,2006774.96,"FALSE","B",126512,2,2010,26
"1359",10,2012-05-18,1795152.73,"FALSE","B",126512,5,2012,18
"1360",10,2010-04-30,1790694.59,"FALSE","B",126512,4,2010,30
"1361",10,2010-09-03,1766331.45,"FALSE","B",126512,9,2010,3
"1362",10,2011-07-22,1774342.61,"FALSE","B",126512,7,2011,22
"1363",10,2010-03-05,1987090.09,"FALSE","B",126512,3,2010,5
"1364",10,2012-10-19,1734834.82,"FALSE","B",126512,10,2012,19
"1365",10,2011-01-14,1710803.59,"FALSE","B",126512,1,2011,14
"1366",10,2010-07-09,1769793.37,"FALSE","B",126512,7,2010,9
"1367",10,2012-08-03,1939440.09,"FALSE","B",126512,8,2012,3
"1368",10,2012-10-05,1758971.38,"FALSE","B",126512,10,2012,5
"1369",10,2012-06-01,1767471.48,"FALSE","B",126512,6,2012,1
"1370",10,2011-12-02,2068097.18,"FALSE","B",126512,12,2011,2
"1371",10,2012-06-08,1840491.41,"FALSE","B",126512,6,2012,8
"1372",10,2012-08-10,1880436.94,"FALSE","B",126512,8,2012,10
"1373",10,2012-10-12,1713889.11,"FALSE","B",126512,10,2012,12
"1374",10,2011-06-03,1792210.89,"FALSE","B",126512,6,2011,3
"1375",10,2011-04-01,1827733.18,"FALSE","B",126512,4,2011,1
"1376",10,2012-04-13,1974687.51,"FALSE","B",126512,4,2012,13
"1377",10,2010-12-17,2811646.85,"FALSE","B",126512,12,2010,17
"1378",10,2012-02-10,2218595.8,"TRUE","B",126512,2,2012,10
"1379",10,2011-11-04,1904438.59,"FALSE","B",126512,11,2011,4
"1380",10,2011-04-08,1870720.73,"FALSE","B",126512,4,2011,8
"1381",10,2012-04-20,1777166.53,"FALSE","B",126512,4,2012,20
"1382",10,2011-06-17,1817934.76,"FALSE","B",126512,6,2011,17
"1383",10,2010-06-04,1931406.28,"FALSE","B",126512,6,2010,4
"1384",10,2011-12-23,3487986.89,"FALSE","B",126512,12,2011,23
"1385",10,2010-12-10,2411790.21,"FALSE","B",126512,12,2010,10
"1386",10,2012-03-16,1930814.66,"FALSE","B",126512,3,2012,16
"1387",10,2011-06-24,1711813.13,"FALSE","B",126512,6,2011,24
"1388",10,2010-06-11,1827521.71,"FALSE","B",126512,6,2010,11
"1389",10,2010-02-12,2176028.52,"TRUE","B",126512,2,2010,12
"1390",10,2012-01-20,1675562.94,"FALSE","B",126512,1,2012,20
"1391",10,2012-03-23,1837457.69,"FALSE","B",126512,3,2012,23
"1392",10,2010-05-07,1921432.16,"FALSE","B",126512,5,2010,7
"1393",10,2010-10-22,1740234.06,"FALSE","B",126512,10,2010,22
"1394",10,2012-03-09,1917483.1,"FALSE","B",126512,3,2012,9
"1395",10,2012-07-13,1765571.91,"FALSE","B",126512,7,2012,13
"1396",10,2012-03-30,1815760.42,"FALSE","B",126512,3,2012,30
"1397",10,2010-10-29,1741308.56,"FALSE","B",126512,10,2010,29
"1398",10,2012-01-13,1711562.73,"FALSE","B",126512,1,2012,13
"1399",10,2010-06-25,1768172.31,"FALSE","B",126512,6,2010,25
"1400",10,2012-07-20,1869967.03,"FALSE","B",126512,7,2012,20
"1401",10,2011-11-18,1869087.85,"FALSE","B",126512,11,2011,18
"1402",10,2010-11-05,1832211.96,"FALSE","B",126512,11,2010,5
"1403",10,2012-06-15,1811562.88,"FALSE","B",126512,6,2012,15
"1404",10,2012-08-17,1827797.4,"FALSE","B",126512,8,2012,17
"1405",10,2011-01-07,1714309.9,"FALSE","B",126512,1,2011,7
"1406",10,2010-09-10,1720530.23,"TRUE","B",126512,9,2010,10
"1407",10,2010-11-12,1895901.59,"FALSE","B",126512,11,2010,12
"1408",10,2010-03-12,1941346.13,"FALSE","B",126512,3,2010,12
"1409",10,2012-10-26,1744349.05,"FALSE","B",126512,10,2012,26
"1410",10,2011-01-21,1677556.18,"FALSE","B",126512,1,2011,21
"1411",10,2010-07-16,1828052.47,"FALSE","B",126512,7,2010,16
"1412",10,2010-09-17,1716755.78,"FALSE","B",126512,9,2010,17
"1413",10,2012-02-03,1867403.01,"FALSE","B",126512,2,2012,3
"1414",10,2012-04-06,2163384.17,"FALSE","B",126512,4,2012,6
"1415",10,2011-12-09,2429310.9,"FALSE","B",126512,12,2011,9
"1416",10,2011-12-30,1930690.37,"TRUE","B",126512,12,2011,30
"1417",10,2010-07-02,1845893.87,"FALSE","B",126512,7,2010,2
"1418",10,2012-01-27,1632406,"FALSE","B",126512,1,2012,27
"1419",10,2012-07-27,1817603.66,"FALSE","B",126512,7,2012,27
"1420",10,2010-12-03,2251206.64,"FALSE","B",126512,12,2010,3
"1421",10,2010-02-19,2113432.58,"FALSE","B",126512,2,2010,19
"1422",10,2010-12-31,1707298.14,"TRUE","B",126512,12,2010,31
"1423",10,2010-12-24,3749057.69,"FALSE","B",126512,12,2010,24
"1424",10,2010-05-14,1808056.41,"FALSE","B",126512,5,2010,14
"1425",10,2011-01-28,1715769.05,"FALSE","B",126512,1,2011,28
"1426",10,2010-11-26,2939946.38,"TRUE","B",126512,11,2010,26
"1427",10,2010-11-19,1949177.13,"FALSE","B",126512,11,2010,19
"1428",10,2010-06-18,1837636.24,"FALSE","B",126512,6,2010,18
"1429",10,2011-11-25,2950198.64,"TRUE","B",126512,11,2011,25
"1430",10,2010-05-21,1847613.58,"FALSE","B",126512,5,2010,21
"1431",11,2010-08-13,1384339.1,"FALSE","A",207499,8,2010,13
"1432",11,2011-10-14,1286388.96,"FALSE","A",207499,10,2011,14
"1433",11,2010-02-05,1528008.64,"FALSE","A",207499,2,2010,5
"1434",11,2010-07-30,1250178.89,"FALSE","A",207499,7,2010,30
"1435",11,2011-08-19,1484169.74,"FALSE","A",207499,8,2011,19
"1436",11,2010-02-19,1503298.7,"FALSE","A",207499,2,2010,19
"1437",11,2010-08-06,1369634.92,"FALSE","A",207499,8,2010,6
"1438",11,2012-06-22,1355680.3,"FALSE","A",207499,6,2012,22
"1439",11,2012-04-27,1236238.29,"FALSE","A",207499,4,2012,27
"1440",11,2010-02-26,1336404.65,"FALSE","A",207499,2,2010,26
"1441",11,2012-09-21,1326132.98,"FALSE","A",207499,9,2012,21
"1442",11,2012-06-08,1414343.53,"FALSE","A",207499,6,2012,8
"1443",11,2011-08-12,1354188.43,"FALSE","A",207499,8,2011,12
"1444",11,2012-07-06,1461129.94,"FALSE","A",207499,7,2012,6
"1445",11,2012-05-04,1370251.22,"FALSE","A",207499,5,2012,4
"1446",11,2012-09-07,1304584.4,"TRUE","A",207499,9,2012,7
"1447",11,2010-09-10,1231428.46,"TRUE","A",207499,9,2010,10
"1448",11,2012-09-14,1267675.05,"FALSE","A",207499,9,2012,14
"1449",11,2011-09-30,1190515.83,"FALSE","A",207499,9,2011,30
"1450",11,2012-05-11,1300147.07,"FALSE","A",207499,5,2012,11
"1451",11,2011-08-26,1304706.75,"FALSE","A",207499,8,2011,26
"1452",11,2012-06-29,1297028.6,"FALSE","A",207499,6,2012,29
"1453",11,2011-08-05,1403198.94,"FALSE","A",207499,8,2011,5
"1454",11,2011-10-07,1346271.06,"FALSE","A",207499,10,2011,7
"1455",11,2010-09-03,1303914.27,"FALSE","A",207499,9,2010,3
"1456",11,2010-02-12,1574684.08,"TRUE","A",207499,2,2010,12
"1457",11,2012-06-15,1417875.42,"FALSE","A",207499,6,2012,15
"1458",11,2012-08-17,1421307.2,"FALSE","A",207499,8,2012,17
"1459",11,2011-06-10,1314626.75,"FALSE","A",207499,6,2011,10
"1460",11,2011-02-04,1422546.05,"FALSE","A",207499,2,2011,4
"1461",11,2011-09-09,1249439.95,"TRUE","A",207499,9,2011,9
"1462",11,2010-12-03,1380522.64,"FALSE","A",207499,12,2010,3
"1463",11,2012-08-24,1409515.73,"FALSE","A",207499,8,2012,24
"1464",11,2011-10-21,1325107.53,"FALSE","A",207499,10,2011,21
"1465",11,2010-09-17,1215676.31,"FALSE","A",207499,9,2010,17
"1466",11,2011-04-15,1312905.8,"FALSE","A",207499,4,2011,15
"1467",11,2010-12-10,1564516.43,"FALSE","A",207499,12,2010,10
"1468",11,2012-08-31,1372872.35,"FALSE","A",207499,8,2012,31
"1469",11,2011-09-02,1297792.41,"FALSE","A",207499,9,2011,2
"1470",11,2011-07-01,1297472.06,"FALSE","A",207499,7,2011,1
"1471",11,2012-03-02,1438383.44,"FALSE","A",207499,3,2012,2
"1472",11,2010-12-17,1843971.15,"FALSE","A",207499,12,2010,17
"1473",11,2010-08-20,1430192.37,"FALSE","A",207499,8,2010,20
"1474",11,2011-12-16,1783910.06,"FALSE","A",207499,12,2011,16
"1475",11,2011-07-08,1334627.96,"FALSE","A",207499,7,2011,8
"1476",11,2012-07-13,1320239.51,"FALSE","A",207499,7,2012,13
"1477",11,2010-12-24,2306265.36,"FALSE","A",207499,12,2010,24
"1478",11,2011-02-11,1419236.9,"TRUE","A",207499,2,2011,11
"1479",11,2011-09-16,1270816.01,"FALSE","A",207499,9,2011,16
"1480",11,2011-07-15,1266546.73,"FALSE","A",207499,7,2011,15
"1481",11,2012-05-18,1352442.31,"FALSE","A",207499,5,2012,18
"1482",11,2011-10-28,1310684.1,"FALSE","A",207499,10,2011,28
"1483",11,2011-07-22,1290576.44,"FALSE","A",207499,7,2011,22
"1484",11,2011-09-23,1235775.15,"FALSE","A",207499,9,2011,23
