,Store,Date,Year,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Week_Sales,Type,Size,timeDiff
2240,13,2/25/2011,2011,33.17,3.12,128.13,7.47,FALSE,712422.4,B,57197,265
2241,13,3/4/2011,2011,34.23,3.23,128.26475,7.47,FALSE,530492.84,B,57197,272
2242,13,3/11/2011,2011,41.28,3.346,128.3995,7.47,FALSE,574798.86,B,57197,279
2243,13,3/18/2011,2011,44.69,3.407,128.5121935,7.47,FALSE,679481.9,B,57197,286
2244,13,3/25/2011,2011,42.38,3.435,128.6160645,7.47,FALSE,950691.96,B,57197,293
2245,13,4/1/2011,2011,42.49,3.487,128.7199355,7.193,FALSE,665861.06,B,57197,300
2246,13,4/8/2011,2011,42.75,3.547,128.8238065,7.193,FALSE,564538.07,B,57197,307
2247,13,4/15/2011,2011,41.72,3.616,128.9107333,7.193,FALSE,508520.09,B,57197,314
2248,13,4/22/2011,2011,47.55,3.655,128.9553,7.193,FALSE,474389.75,B,57197,321
2249,13,4/29/2011,2011,43.85,3.683,128.9998667,7.193,FALSE,453979.19,B,57197,328
2250,13,5/6/2011,2011,47.75,3.744,129.0444333,7.193,FALSE,475905.1,B,57197,335
2251,13,5/13/2011,2011,52.4,3.77,129.089,7.193,FALSE,473766.97,B,57197,342
2252,13,5/20/2011,2011,52.12,3.802,129.0756774,7.193,FALSE,494069.49,B,57197,349
2253,13,5/27/2011,2011,54.62,3.778,129.0623548,7.193,FALSE,495720.3,B,57197,356
2254,13,6/3/2011,2011,52.76,3.752,129.0490323,7.193,FALSE,464189.09,B,57197,363
2255,13,6/10/2011,2011,61.39,3.732,129.0357097,7.193,FALSE,495951.66,B,57197,370
2256,13,6/17/2011,2011,63.35,3.704,129.0432,7.193,FALSE,520850.71,B,57197,377
2257,13,6/24/2011,2011,66.38,3.668,129.0663,7.193,FALSE,493503.89,B,57197,384
2258,13,7/1/2011,2011,74.29,3.613,129.0894,6.877,FALSE,485095.41,B,57197,391
2259,13,7/8/2011,2011,77.3,3.563,129.1125,6.877,FALSE,502662.07,B,57197,398
2260,13,7/15/2011,2011,75.59,3.553,129.1338387,6.877,FALSE,450756.71,B,57197,405
2261,13,7/22/2011,2011,78.5,3.563,129.1507742,6.877,FALSE,436221.26,B,57197,412
2262,13,7/29/2011,2011,77.62,3.574,129.1677097,6.877,FALSE,398445.15,B,57197,419
2263,13,8/5/2011,2011,75.56,3.595,129.1846452,6.877,FALSE,426959.62,B,57197,426
2264,13,8/12/2011,2011,75.95,3.606,129.2015806,6.877,FALSE,479855,B,57197,433
2265,13,8/19/2011,2011,76.68,3.578,129.2405806,6.877,FALSE,493506.47,B,57197,440
2266,13,8/26/2011,2011,81.53,3.57,129.2832581,6.877,FALSE,518045.09,B,57197,447
2267,13,9/2/2011,2011,77,3.58,129.3259355,6.877,FALSE,532311.93,B,57197,454
2268,13,9/9/2011,2011,70.19,3.619,129.3686129,6.877,TRUE,603618.89,B,57197,461
2269,13,9/16/2011,2011,67.54,3.641,129.4306,6.877,FALSE,570045.79,B,57197,468
2270,13,9/23/2011,2011,63.6,3.648,129.5183333,6.877,FALSE,581745.72,B,57197,475
2271,13,9/30/2011,2011,68.28,3.623,129.6060667,6.877,FALSE,570162.28,B,57197,482
2272,13,10/7/2011,2011,60.62,3.592,129.6938,6.392,FALSE,641763.53,B,57197,489
2273,13,10/14/2011,2011,51.74,3.567,129.7706452,6.392,FALSE,569005.06,B,57197,496
2274,13,10/21/2011,2011,54.66,3.579,129.7821613,6.392,FALSE,565297.54,B,57197,503
2275,13,10/28/2011,2011,47.41,3.567,129.7936774,6.392,FALSE,539337.87,B,57197,510
2276,13,11/4/2011,2011,43.51,3.538,129.8051935,6.392,FALSE,584000.71,B,57197,517
2277,13,11/11/2011,2011,33.8,3.513,129.8167097,6.392,FALSE,554036.84,B,57197,524
2278,13,11/18/2011,2011,40.65,3.489,129.8268333,6.392,FALSE,521896.6,B,57197,531
2279,13,11/25/2011,2011,38.89,3.445,129.8364,6.392,TRUE,551152.15,B,57197,538
2280,13,12/2/2011,2011,33.94,3.389,129.8459667,6.392,FALSE,551837.31,B,57197,545
2281,13,12/9/2011,2011,24.82,3.341,129.8555333,6.392,FALSE,537138.58,B,57197,552
2282,13,12/16/2011,2011,27.85,3.282,129.8980645,6.392,FALSE,526525.16,B,57197,559
2283,13,12/23/2011,2011,24.76,3.186,129.9845484,6.392,FALSE,509942.56,B,57197,566
2284,13,12/30/2011,2011,31.53,3.119,130.0710323,6.392,TRUE,469607.73,B,57197,573
2285,13,1/6/2012,2012,33.8,3.08,130.1575161,6.104,FALSE,471281.68,B,57197,-149
2286,13,1/13/2012,2012,25.61,3.056,130.244,6.104,FALSE,491817.19,B,57197,-142
2287,13,1/20/2012,2012,32.71,3.047,130.2792258,6.104,FALSE,577198.97,B,57197,-135
2288,13,1/27/2012,2012,34.32,3.058,130.3144516,6.104,FALSE,475770.14,B,57197,-128
2289,13,2/3/2012,2012,31.39,3.077,130.3496774,6.104,FALSE,789036.02,B,93188,-121
2290,13,2/10/2012,2012,33.73,3.116,130.3849032,6.104,TRUE,841951.91,B,93188,-114
2291,13,2/17/2012,2012,36.57,3.119,130.4546207,6.104,FALSE,800714,B,93188,-107
2292,13,2/24/2012,2012,35.38,3.145,130.5502069,6.104,FALSE,749549.55,B,93188,-100
2293,13,3/2/2012,2012,32.36,3.242,130.6457931,6.104,FALSE,783300.05,B,93188,-93
2294,13,3/9/2012,2012,38.24,3.38,130.7413793,6.104,FALSE,763961.82,B,93188,-86
2295,13,3/16/2012,2012,52.5,3.529,130.8261935,6.104,FALSE,752034.52,B,93188,-79
2296,13,3/23/2012,2012,47.83,3.671,130.8966452,6.104,FALSE,793097.64,B,93188,-72
2297,13,3/30/2012,2012,53.2,3.734,130.9670968,6.104,FALSE,848521.17,B,93188,-65
2298,13,4/6/2012,2012,48.85,3.793,131.0375484,5.965,FALSE,770228.02,B,93188,-58
2299,13,4/13/2012,2012,51.7,3.833,131.108,5.965,FALSE,757738.76,B,93188,-51
2300,13,4/20/2012,2012,50.24,3.845,131.1173333,5.965,FALSE,977790.83,B,93188,-44
2301,13,4/27/2012,2012,64.8,3.842,131.1266667,5.965,FALSE,807798.73,B,93188,-37
2302,13,5/4/2012,2012,54.41,3.831,131.136,5.965,FALSE,843848.65,B,93188,-30
2303,13,5/11/2012,2012,56.47,3.809,131.1453333,5.965,FALSE,813756.09,B,93188,-23
2304,13,5/18/2012,2012,65.17,3.808,131.0983226,5.965,FALSE,826626.5,B,93188,-16
2305,13,5/25/2012,2012,62.39,3.801,131.0287742,5.965,FALSE,872817.62,B,93188,-9
2306,13,6/1/2012,2012,61.11,3.788,130.9592258,5.965,FALSE,876902.87,B,93188,-2
2307,13,6/8/2012,2012,68.4,3.776,130.8896774,5.965,FALSE,845252.21,B,93188,5
2308,13,6/15/2012,2012,65.97,3.756,130.8295333,5.965,FALSE,877996.27,B,93188,12
2309,13,6/22/2012,2012,72.89,3.737,130.7929,5.965,FALSE,893995.44,B,93188,19
2310,13,6/29/2012,2012,82,3.681,130.7562667,5.965,FALSE,958875.37,B,93188,26
2311,13,7/6/2012,2012,79.23,3.63,130.7196333,5.765,FALSE,836915.92,B,93188,33
2312,13,7/13/2012,2012,83.68,3.595,130.683,5.765,FALSE,876591.41,B,93188,40
2313,13,7/20/2012,2012,75.69,3.556,130.7012903,5.765,FALSE,893504.87,B,93188,47
2314,13,7/27/2012,2012,80.42,3.537,130.7195806,5.765,FALSE,833517.19,B,93188,54
2315,13,8/3/2012,2012,81.99,3.512,130.737871,5.765,FALSE,795301.17,B,93188,61
2316,13,8/10/2012,2012,81.69,3.509,130.7561613,5.765,FALSE,759995.18,B,93188,68
2317,13,8/17/2012,2012,79.4,3.545,130.7909677,5.765,FALSE,783929.7,B,93188,75
2318,13,8/24/2012,2012,77.37,3.582,130.8381613,5.765,FALSE,802583.89,B,93188,82
2319,13,8/31/2012,2012,79.18,3.624,130.8853548,5.765,FALSE,834373.73,B,93188,89
2320,13,9/7/2012,2012,70.65,3.689,130.9325484,5.765,TRUE,1200888.28,B,93188,96
2321,13,9/14/2012,2012,68.55,3.749,130.9776667,5.765,FALSE,871264.25,B,93188,103
2322,13,9/21/2012,2012,67.96,3.821,131.0103333,5.765,FALSE,852876.29,B,93188,110
2323,13,9/28/2012,2012,64.8,3.821,131.043,5.765,FALSE,829207.27,B,93188,117
2324,13,10/5/2012,2012,61.79,3.815,131.0756667,5.621,FALSE,827738.06,B,93188,124
2325,13,10/12/2012,2012,55.1,3.797,131.1083333,5.621,FALSE,838297.32,B,93188,131
2326,13,10/19/2012,2012,52.06,3.781,131.1499677,5.621,FALSE,815093.76,B,93188,138
2327,13,10/26/2012,2012,46.97,3.755,131.1930968,5.621,FALSE,861941.25,B,93188,145
2328,13,11/2/2012,2012,52.55,3.702,131.2362258,5.621,FALSE,818434.49,B,93188,152
2329,13,11/9/2012,2012,50.48,3.663,131.2793548,5.621,FALSE,855459.96,B,93188,159
2330,13,11/16/2012,2012,33.3,3.612,131.3258,5.621,FALSE,782252.57,B,93188,166
2331,13,11/23/2012,2012,46.21,3.562,131.3766667,5.621,TRUE,1005448.76,B,93188,173
2332,13,11/30/2012,2012,41.64,3.524,131.4275333,5.621,FALSE,926573.81,B,93188,180
2333,13,12/7/2012,2012,43.67,3.456,131.4784,5.621,FALSE,962475.55,B,93188,187
2334,13,12/14/2012,2012,35.62,3.379,131.537,5.621,FALSE,1049372.38,B,93188,194
2335,13,12/21/2012,2012,29.9,3.263,131.642,5.621,FALSE,1309226.79,B,93188,201
2336,13,12/28/2012,2012,30.07,3.147,131.747,5.621,TRUE,635862.55,B,93188,208
2337,13,1/4/2013,2013,13.43,3.066,131.852,5.372,FALSE,1083071.14,B,93188,185
2338,13,1/11/2013,2013,20,2.982,131.957,5.372,FALSE,758510.36,B,93188,192
2339,13,1/18/2013,2013,11.44,2.914,132.030871,5.372,FALSE,755804.37,B,93188,199
2340,13,1/25/2013,2013,14.75,2.927,132.0922903,5.372,FALSE,736335.69,B,93188,206
2341,13,2/1/2013,2013,30.44,3.029,132.1537097,5.372,FALSE,816603.05,B,93188,-1061
2342,13,2/8/2013,2013,26.11,3.192,132.215129,5.372,TRUE,813211.46,B,93188,-1054
2343,13,2/15/2013,2013,27.12,3.323,132.2725714,5.372,FALSE,860962.91,B,93188,-1047
2344,13,2/22/2013,2013,29.97,3.459,132.3200714,5.372,FALSE,767256.53,B,93188,-1040
2345,13,3/1/2013,2013,26.97,3.521,132.3675714,5.372,FALSE,816138.33,B,93188,-1033
2346,13,3/8/2013,2013,37.63,3.526,132.4150714,5.372,FALSE,779602.36,B,93188,-1026
2347,13,3/15/2013,2013,46.72,3.518,132.4668065,5.372,FALSE,778436.81,B,93188,-1019
2348,13,3/22/2013,2013,42.94,3.518,132.529129,5.372,FALSE,781267.76,B,93188,-1012
2349,13,3/29/2013,2013,41.71,3.518,132.5914516,5.372,FALSE,795859.23,B,93188,-1005
2350,13,4/5/2013,2013,53.84,3.547,132.6537742,5.274,FALSE,811855.72,B,93188,-998
2351,13,4/12/2013,2013,45.29,3.576,132.7160968,5.274,FALSE,825283.43,B,93188,-991
2352,13,4/19/2013,2013,41.07,3.559,132.7160968,5.274,FALSE,1060770.11,B,93188,-984
2353,13,4/26/2013,2013,48.17,3.541,132.7160968,5.274,FALSE,806979.15,B,93188,-977
2354,13,5/3/2013,2013,54.51,3.535,132.5751,5.326587955,FALSE,882132.28,B,93188,-970
2355,13,5/10/2013,2013,59.55,3.543,132.5583,5.33017387,FALSE,870625.49,B,93188,-963
2356,13,5/17/2013,2013,70.01,3.609,132.5136,5.334469838,FALSE,844443.35,B,93188,-956
2357,13,5/24/2013,2013,57.25,3.72,132.4593,5.338805683,FALSE,892056.64,B,93188,-949
2358,13,5/31/2013,2013,60.51,3.773,132.4039,5.343157481,FALSE,895020.48,B,93188,-942
2359,13,6/7/2013,2013,67.49,3.779,132.3485,5.346100425,FALSE,881190.46,B,93188,-935
2360,13,6/14/2013,2013,76.41,3.771,132.31,5.349082919,FALSE,894686.67,B,93188,-928
2361,13,6/21/2013,2013,70.49,3.74,132.288,5.352104854,FALSE,920719.98,B,93188,-921
2362,13,6/28/2013,2013,75.24,3.726,132.2651,5.200455648,FALSE,940554.34,B,93188,-914
2363,13,7/5/2013,2013,85.58,3.696,132.2414,5.127330109,FALSE,915064.22,B,93188,-907
2364,13,7/12/2013,2013,78.93,3.666,132.2118,5.130731255,FALSE,902727.76,B,93188,-900
2365,13,7/19/2013,2013,80.81,3.665,132.1958,5.134171412,FALSE,899044.34,B,93188,-893
2366,13,7/26/2013,2013,83.62,3.669,132.1792,5.137650473,FALSE,861894.77,B,93188,-886
2367,14,2/5/2010,2010,27.31,2.784,181.8711898,8.992,FALSE,866184.92,B,93188,581
2368,14,2/12/2010,2010,27.73,2.773,181.982317,8.992,TRUE,800819.79,B,93188,588
2369,14,2/19/2010,2010,31.27,2.745,182.0347816,8.992,FALSE,797523.04,B,93188,595
2370,14,2/26/2010,2010,34.89,2.754,182.0774691,8.992,FALSE,837390.79,B,93188,602
2371,14,3/5/2010,2010,37.13,2.777,182.1201566,8.992,FALSE,847380.07,B,93188,609
2372,14,3/12/2010,2010,45.8,2.818,182.1628441,8.992,FALSE,1161900.18,B,93188,616
2373,14,3/19/2010,2010,48.79,2.844,182.0779857,8.992,FALSE,1051116.95,B,93188,623
2374,14,3/26/2010,2010,54.36,2.854,181.9718697,8.992,FALSE,895535.31,B,93188,630
2375,14,4/2/2010,2010,47.74,2.85,181.8657537,8.899,FALSE,868191.05,B,93188,637
2376,14,4/9/2010,2010,65.45,2.869,181.7596377,8.899,FALSE,918006.9,B,93188,644
2377,14,4/16/2010,2010,54.28,2.899,181.6924769,8.899,FALSE,884042.63,B,93188,651
2378,14,4/23/2010,2010,53.47,2.902,181.6772564,8.899,FALSE,877380.22,B,93188,658
2379,14,4/30/2010,2010,53.15,2.921,181.6620359,8.899,FALSE,936508.43,B,93188,665
2380,14,5/7/2010,2010,70.75,2.966,181.6468154,8.899,FALSE,927657.63,B,93188,672
2381,14,5/14/2010,2010,54.26,2.982,181.6612792,8.899,FALSE,914759.2,B,93188,679
2382,14,5/21/2010,2010,62.62,2.958,181.8538486,8.899,FALSE,877724.31,B,93188,686
2383,14,5/28/2010,2010,69.27,2.899,182.0464181,8.899,FALSE,1225700.28,B,93188,693
2384,14,6/4/2010,2010,75.93,2.847,182.2389876,8.899,FALSE,945267.68,B,93188,700
2385,14,6/11/2010,2010,69.71,2.809,182.4315571,8.899,FALSE,976522.93,B,93188,707
2386,14,6/18/2010,2010,72.62,2.78,182.4424199,8.899,FALSE,1067754.06,B,93188,714
2387,14,6/25/2010,2010,79.32,2.808,182.3806,8.899,FALSE,1289156.9,B,93188,721
2388,14,7/2/2010,2010,76.61,2.815,182.3187801,8.743,FALSE,777207.3,B,93188,728
2389,14,7/9/2010,2010,82.45,2.793,182.2569603,8.743,FALSE,1198104.22,B,93188,735
2390,14,7/16/2010,2010,77.84,2.783,182.2604411,8.743,FALSE,873576.96,B,93188,742
2391,14,7/23/2010,2010,81.46,2.771,182.3509895,8.743,FALSE,809272.65,B,93188,749
2392,14,7/30/2010,2010,79.78,2.781,182.4415378,8.743,FALSE,769522.33,B,93188,756
2393,14,8/6/2010,2010,77.17,2.784,182.5320862,8.743,FALSE,864852.85,B,93188,763
2394,14,8/13/2010,2010,78.44,2.805,182.6226346,8.743,FALSE,880165.7,B,93188,770
2395,14,8/20/2010,2010,76.01,2.779,182.6165205,8.743,FALSE,927084.65,B,93188,777
2396,14,8/27/2010,2010,71.36,2.755,182.6104063,8.743,FALSE,843864.43,B,93188,784
2397,14,9/3/2010,2010,78.37,2.715,182.6042922,8.743,FALSE,856178.47,B,93188,791
2398,14,9/10/2010,2010,70.87,2.699,182.598178,8.743,TRUE,860224.98,B,93188,798
2399,14,9/17/2010,2010,66.55,2.706,182.622509,8.743,FALSE,853136.46,B,93188,805
2400,14,9/24/2010,2010,68.59,2.713,182.6696737,8.743,FALSE,851762.28,B,93188,812
2401,14,10/1/2010,2010,70.58,2.707,182.7168385,8.724,FALSE,872469.03,B,93188,819
2402,14,10/8/2010,2010,56.49,2.764,182.7640032,8.724,FALSE,986922.62,B,93188,826
2403,14,10/15/2010,2010,58.61,2.868,182.8106203,8.724,FALSE,877055.32,B,93188,833
2404,14,10/22/2010,2010,53.15,2.917,182.8558685,8.724,FALSE,1119979.98,B,93188,840
2405,14,10/29/2010,2010,61.3,2.921,182.9011166,8.724,FALSE,925916.65,B,93188,847
2406,14,11/5/2010,2010,45.65,2.917,182.9463648,8.724,FALSE,930121.14,B,93188,854
2407,14,11/12/2010,2010,46.14,2.931,182.9916129,8.724,FALSE,944100.3,B,93188,861
2408,14,11/19/2010,2010,50.02,3,182.8989385,8.724,FALSE,968816.33,B,93188,868
2409,14,11/26/2010,2010,46.15,3.039,182.7832769,8.724,TRUE,984881.59,B,93188,875
2410,14,12/3/2010,2010,40.93,3.046,182.6676154,8.724,FALSE,938914.28,B,93188,882
2411,14,12/10/2010,2010,30.54,3.109,182.5519538,8.724,FALSE,987990.24,B,93188,889
2412,14,12/17/2010,2010,30.51,3.14,182.517732,8.724,FALSE,964169.67,B,93188,896
2413,14,12/24/2010,2010,30.59,3.141,182.54459,8.724,FALSE,981210.57,B,93188,903
2414,14,12/31/2010,2010,29.67,3.179,182.5714479,8.724,TRUE,982322.24,B,93188,910
2415,14,1/7/2011,2011,34.32,3.193,182.5983058,8.549,FALSE,1046782.52,B,93188,580
2416,14,1/14/2011,2011,24.78,3.205,182.6585782,8.549,FALSE,960746.04,B,93188,587
2417,14,1/21/2011,2011,30.55,3.229,182.9193368,8.549,FALSE,944698.7,B,93188,594
2418,14,1/28/2011,2011,24.05,3.237,183.1800955,8.549,FALSE,907493.24,B,93188,601
2419,14,2/4/2011,2011,28.73,3.231,183.4408542,8.549,FALSE,877813.33,B,93188,608
2420,14,2/11/2011,2011,30.3,3.239,183.7016129,8.549,TRUE,849074.04,B,93188,615
2421,14,2/18/2011,2011,40.7,3.245,183.9371353,8.549,FALSE,844928.17,B,93188,622
2422,14,2/25/2011,2011,35.78,3.274,184.1625632,8.549,FALSE,924299.78,B,93188,629
2423,14,3/4/2011,2011,38.65,3.433,184.3879911,8.549,FALSE,865924.2,B,93188,636
2424,14,3/11/2011,2011,45.01,3.582,184.613419,8.549,FALSE,1255633.29,B,93188,643
2425,14,3/18/2011,2011,46.66,3.631,184.809719,8.549,FALSE,1071040.22,B,93188,650
2426,14,3/25/2011,2011,41.76,3.625,184.9943679,8.549,FALSE,938303.28,B,93188,657
2427,14,4/1/2011,2011,37.27,3.638,185.1790167,8.521,FALSE,972716.24,B,93188,664
2428,14,4/8/2011,2011,48.71,3.72,185.3636656,8.521,FALSE,952609.17,B,93188,671
2429,14,4/15/2011,2011,53.69,3.821,185.5339821,8.521,FALSE,919878.34,B,93188,678
2430,14,4/22/2011,2011,53.04,3.892,185.6684673,8.521,FALSE,957356.84,B,93188,685
2431,14,4/29/2011,2011,66.18,3.962,185.8029526,8.521,FALSE,943465.29,B,93188,692
2432,14,5/6/2011,2011,58.21,4.046,185.9374378,8.521,FALSE,1205307.5,B,120653,699
2433,14,5/13/2011,2011,60.38,4.066,186.0719231,8.521,FALSE,1187880.7,B,120653,706
2434,14,5/20/2011,2011,62.28,4.062,185.9661154,8.521,FALSE,1150663.42,B,120653,713
2435,14,5/27/2011,2011,69.7,3.985,185.8603077,8.521,FALSE,1068157.45,B,120653,720
2436,14,6/3/2011,2011,76.38,3.922,185.7545,8.521,FALSE,1179738.5,B,120653,727
2437,14,6/10/2011,2011,73.88,3.881,185.6486923,8.521,FALSE,1138800.32,B,120653,734
2438,14,6/17/2011,2011,69.32,3.842,185.6719333,8.521,FALSE,1087507.47,B,120653,741
2439,14,6/24/2011,2011,74.85,3.804,185.7919609,8.521,FALSE,1092704.09,B,120653,748
2440,14,7/1/2011,2011,74.04,3.748,185.9119885,8.625,FALSE,1254107.84,B,120653,755
2441,14,7/8/2011,2011,77.49,3.711,186.032016,8.625,FALSE,1174447.55,B,120653,762
2442,14,7/15/2011,2011,78.47,3.76,186.1399808,8.625,FALSE,1135577.62,B,120653,769
2443,14,7/22/2011,2011,82.33,3.811,186.2177885,8.625,FALSE,1132433.55,B,120653,776
2444,14,7/29/2011,2011,81.31,3.829,186.2955962,8.625,FALSE,1060446.16,B,120653,783
2445,14,8/5/2011,2011,78.22,3.842,186.3734038,8.625,FALSE,1222255.47,B,120653,790
2446,14,8/12/2011,2011,77,3.812,186.4512115,8.625,FALSE,1092616.49,B,120653,797
2447,14,8/19/2011,2011,72.98,3.747,186.5093071,8.625,FALSE,1101621.36,B,120653,804
2448,14,8/26/2011,2011,72.55,3.704,186.5641172,8.625,FALSE,1256282.79,B,120653,811
2449,14,9/2/2011,2011,70.63,3.703,186.6189274,8.625,FALSE,1271311.76,B,120653,818
2450,14,9/9/2011,2011,71.48,3.738,186.6737376,8.625,TRUE,1173521.82,B,120653,825
2451,14,9/16/2011,2011,69.17,3.742,186.8024,8.625,FALSE,1183225.92,B,120653,832
2452,14,9/23/2011,2011,63.75,3.711,187.0295321,8.625,FALSE,1220983.17,B,120653,839
2453,14,9/30/2011,2011,70.66,3.645,187.2566641,8.625,FALSE,1257928.35,B,120653,846
2454,14,10/7/2011,2011,55.82,3.583,187.4837962,8.523,FALSE,1171391.41,B,120653,853
2455,14,10/14/2011,2011,63.82,3.541,187.6917481,8.523,FALSE,1115514.61,B,120653,860
2456,14,10/21/2011,2011,59.6,3.57,187.7846197,8.523,FALSE,1032908.23,B,120653,867
2457,14,10/28/2011,2011,51.78,3.569,187.8774913,8.523,FALSE,1078557.62,B,120653,874
2458,14,11/4/2011,2011,43.92,3.551,187.9703629,8.523,FALSE,1166117.85,B,120653,881
2459,14,11/11/2011,2011,47.65,3.53,188.0632345,8.523,FALSE,1084722.78,B,120653,888
2460,14,11/18/2011,2011,51.34,3.53,188.1983654,8.523,FALSE,1141860.67,B,120653,895
2461,14,11/25/2011,2011,48.71,3.492,188.3504,8.523,TRUE,1214302.76,B,120653,902
2462,14,12/2/2011,2011,50.19,3.452,188.5024346,8.523,FALSE,1187359.77,B,120653,909
2463,14,12/9/2011,2011,46.57,3.415,188.6544692,8.523,FALSE,1011201.12,B,120653,916
2464,14,12/16/2011,2011,39.93,3.413,188.7979349,8.523,FALSE,997998.21,B,120653,923
2465,14,12/23/2011,2011,42.27,3.389,188.9299752,8.523,FALSE,950862.92,B,120653,930
2466,14,12/30/2011,2011,37.79,3.389,189.0620155,8.523,TRUE,948977.5,B,120653,937
2467,14,1/6/2012,2012,35.88,3.422,189.1940558,8.424,FALSE,1107432.71,B,120653,215
2468,14,1/13/2012,2012,41.18,3.513,189.3260962,8.424,FALSE,1029618.1,B,120653,222
2469,14,1/20/2012,2012,31.85,3.533,189.4214733,8.424,FALSE,1052120.43,B,120653,229
2470,14,1/27/2012,2012,37.93,3.567,189.5168505,8.424,FALSE,1038576.54,B,120653,236
2471,14,2/3/2012,2012,42.96,3.617,189.6122277,8.424,FALSE,1089530.94,B,120653,243
2472,14,2/10/2012,2012,37,3.64,189.7076048,8.424,TRUE,1081322.12,B,120653,250
2473,14,2/17/2012,2012,36.85,3.695,189.8424834,8.424,FALSE,1045722.37,B,120653,257
2474,14,2/24/2012,2012,42.86,3.739,190.0069881,8.424,FALSE,1653759.36,B,120653,264
2475,14,3/2/2012,2012,41.55,3.816,190.1714927,8.424,FALSE,1211026.13,B,120653,271
2476,14,3/9/2012,2012,45.52,3.848,190.3359973,8.424,FALSE,1416168.98,B,120653,278
2477,14,3/16/2012,2012,50.56,3.862,190.4618964,8.424,FALSE,1588430.71,B,120653,285
2478,14,3/23/2012,2012,59.45,3.9,190.5363213,8.424,FALSE,2027507.15,B,120653,292
2479,14,3/30/2012,2012,50.04,3.953,190.6107463,8.424,FALSE,887907.01,B,120653,299
2480,14,4/6/2012,2012,49.73,3.996,190.6851712,8.567,FALSE,933960.3,B,120653,306
2481,14,4/13/2012,2012,51.83,4.044,190.7595962,8.567,FALSE,777175.28,B,120653,313
2482,14,4/20/2012,2012,63.13,4.027,190.8138013,8.567,FALSE,891148.55,B,120653,320
2483,14,4/27/2012,2012,53.2,4.004,190.8680064,8.567,FALSE,849540.85,B,120653,327
2484,14,5/4/2012,2012,55.21,3.951,190.9222115,8.567,FALSE,1055841.24,B,120653,334
2485,14,5/11/2012,2012,61.24,3.889,190.9764167,8.567,FALSE,1122053.58,B,120653,341
2486,14,5/18/2012,2012,66.3,3.848,190.9964479,8.567,FALSE,1095058.57,B,120653,348
2487,14,5/25/2012,2012,67.21,3.798,191.0028096,8.567,FALSE,1005983.31,B,120653,355
2488,14,6/1/2012,2012,74.48,3.742,191.0091712,8.567,FALSE,1063310.62,B,120653,362
2489,14,6/8/2012,2012,64.3,3.689,191.0155329,8.567,FALSE,1002714.25,B,120653,369
2490,14,6/15/2012,2012,71.93,3.62,191.0299731,8.567,FALSE,945889.59,B,120653,376
2491,14,6/22/2012,2012,74.22,3.564,191.0646096,8.567,FALSE,944523.3,B,120653,383
2492,14,6/29/2012,2012,75.22,3.506,191.0992462,8.567,FALSE,938083.17,B,120653,390
2493,14,7/6/2012,2012,82.99,3.475,191.1338827,8.684,FALSE,1018541.3,B,120653,397
2494,14,7/13/2012,2012,79.97,3.523,191.1685192,8.684,FALSE,988157.72,B,120653,404
2495,14,7/20/2012,2012,78.89,3.567,191.1670428,8.684,FALSE,1105860.06,B,120653,411
2496,14,7/27/2012,2012,77.2,3.647,191.1655664,8.684,FALSE,974114.39,B,120653,418
2497,14,8/3/2012,2012,76.58,3.654,191.16409,8.684,FALSE,1065427.37,B,120653,425
2498,14,8/10/2012,2012,78.65,3.722,191.1626135,8.684,FALSE,993172.98,B,120653,432
2499,14,8/17/2012,2012,75.71,3.807,191.2284919,8.684,FALSE,994610.43,B,120653,439
2500,14,8/24/2012,2012,72.62,3.834,191.3448865,8.684,FALSE,1065214.14,B,120653,446
2501,14,8/31/2012,2012,75.09,3.867,191.461281,8.684,FALSE,1178039,B,120653,453
2502,14,9/7/2012,2012,75.7,3.911,191.5776756,8.684,TRUE,1044079.2,B,120653,460
2503,14,9/14/2012,2012,67.87,3.948,191.69985,8.684,FALSE,1045859.39,B,120653,467
2504,14,9/21/2012,2012,65.32,4.038,191.8567038,8.684,FALSE,1056478.65,B,120653,474
2505,14,9/28/2012,2012,64.88,3.997,192.0135577,8.684,FALSE,1087051.26,B,120653,481
2506,14,10/5/2012,2012,64.89,3.985,192.1704115,8.667,FALSE,1048802.62,B,120653,488
2507,14,10/12/2012,2012,54.47,4,192.3272654,8.667,FALSE,974916.13,B,120653,495
2508,14,10/19/2012,2012,56.47,3.969,192.3308542,8.667,FALSE,991262.46,B,120653,502
2509,14,10/26/2012,2012,58.85,3.882,192.3088989,8.667,FALSE,954148.64,B,120653,509
2510,14,11/2/2012,2012,52.45,3.787,192.2869435,8.667,FALSE,1002806.39,B,120653,516
2511,14,11/9/2012,2012,41.2,3.771,192.2649882,8.667,FALSE,928470.83,B,120653,523
2512,14,11/16/2012,2012,45.61,3.75,192.2616192,8.667,FALSE,932679.79,B,120653,530
2513,14,11/23/2012,2012,43.08,3.748,192.2830321,8.667,TRUE,1147906.46,B,120653,537
2514,14,11/30/2012,2012,37.43,3.729,192.3044449,8.667,FALSE,540922.94,B,120653,544
2515,14,12/7/2012,2012,45.53,3.688,192.3258577,8.667,FALSE,951549.61,B,120653,551
2516,14,12/14/2012,2012,43.55,3.637,192.3585484,8.667,FALSE,845715.37,B,120653,558
